#      Train        Test
     6.37145       5.9904 
     6.31029      6.05688 
     6.51528      5.97851 
      6.3499      5.92852 
     6.34815      6.27588 
     6.38743       6.1037 
     6.22301      6.23752 
     6.42864      6.20999 
     6.36443      5.94217 
     6.45496      6.12283 
     6.48929      6.07823 
     6.42331      6.42396 
     6.47413       6.3429 
     6.34124      6.07206 
     6.38831      6.14163 
      6.3799      5.90172 
     6.26896      6.27221 
     6.27358      6.10408 
     6.30944      6.13484 
     6.26342      6.11742 
      6.2775      6.11915 
      6.3476       6.1353 
     6.33602      5.95127 
     6.36595      6.17128 
     6.31677      6.17089 
     6.20574      6.18569 
     6.15472      5.99223 
     6.24184      5.87017 
     6.25129      6.02865 
     6.28337      6.25009 
     6.24577      6.29155 
     6.21689      5.99808 
     6.13219      5.92883 
     6.28024       6.0816 
     6.29477      6.07313 
     6.37673      6.11535 
     6.29996      6.08603 
     6.23484      5.92433 
     6.20221      5.91476 
     6.15172      6.25757 
     6.14153      5.87854 
     6.38009      6.36476 
     6.28094      5.93644 
     6.45939      6.00256 
     6.23671      5.95153 
     6.24939      5.77917 
     6.05916      5.78648 
     6.19877      5.82688 
       6.024      5.87976 
     6.27739      6.11735 
     6.14859       5.8898 
     6.22839      5.74142 
      6.1836      6.12053 
     6.11832      5.79092 
     6.04634      5.81563 
     6.11501       5.9672 
      6.2196      6.14902 
     6.20617      5.97231 
     6.12135      5.84198 
     6.19506      5.81556 
     6.19036      5.95024 
     6.07013      6.18194 
     6.07872      5.91406 
     6.04452      5.80426 
     6.01536      5.89615 
     6.12573      5.92241 
     6.17464      5.88756 
     6.15935        6.025 
      6.1455      6.08575 
     6.12362      6.07637 
     6.10933      5.97144 
     6.03452      5.94441 
     6.09315      5.78979 
     6.11139      5.72752 
     6.27276      5.82423 
     6.12972      6.48704 
     6.13207      5.87384 
     5.99322      5.94874 
     6.21125      6.10337 
     6.14197      5.79333 
     6.03745      6.12466 
     6.21136      6.06503 
      6.0541      5.84908 
     6.11593      5.74181 
     6.19105      5.98449 
     6.10207      6.12654 
     6.13591      5.73309 
     6.04637       5.8603 
     6.17573      5.97401 
     6.16327      5.87354 
     6.03484      5.84121 
     5.96573      5.77231 
     6.05936      5.96478 
     6.06563      6.02272 
     6.10439      5.83678 
     6.09113      5.78475 
     6.04153      6.14524 
     6.02779      5.73129 
     6.01244      6.00335 
     6.08258      5.91505 
     6.18667      5.53558 
     5.99788      5.91584 
     6.01047      5.74311 
     6.19207      5.79211 
       5.972      5.98128 
      6.0663      5.88406 
     6.06258      5.75737 
     6.06991      5.92595 
      6.0661       5.7236 
     5.91596       5.6236 
     6.10822      5.78251 
     5.95638      6.09476 
     6.17563      5.81535 
     6.07504       5.8548 
      5.8989      6.10721 
     5.93252      5.78181 
     6.04829      5.68194 
     5.94003      5.72114 
     5.93025      5.93711 
     5.96571      5.82559 
     6.03289      5.77887 
     5.89282      5.78054 
     5.99119       5.8424 
     6.01962      5.75071 
      5.9753      6.07641 
     6.05063      5.80156 
     6.03596      5.76575 
     5.95337      5.86531 
     5.92679      5.66776 
     6.04218      5.77478 
     5.94671      5.70295 
     5.95133      5.71505 
       5.839      5.67441 
     6.01274      5.91062 
     5.96524      5.66219 
     5.99116      5.80316 
     5.98288      5.80497 
     5.88548      5.79847 
      5.9614      5.99178 
     5.82421      5.65435 
     5.91272      5.85131 
     5.96632      5.77681 
     6.06412      5.91635 
      5.9976      5.69074 
     5.91785      5.95083 
     5.91114      5.82608 
     5.93774      5.79481 
     5.96845      5.78818 
      5.8944      5.76375 
     5.84532      5.79362 
     6.04941      5.58514 
     5.93669      5.65713 
     5.90624      5.69909 
     5.92589      5.90442 
      5.9523      5.77912 
      6.0323      5.92885 
     6.04108      5.73214 
     5.99694      5.73783 
     5.90977      5.83517 
     6.02458      5.74836 
     5.93063      5.86342 
     5.90002      5.79003 
     5.86353      5.62308 
      5.8869      5.90284 
     5.93892      5.63537 
     5.95348      5.89809 
     5.88494      5.90592 
     5.83475      5.69228 
      5.9614      5.70753 
     5.83476      5.68848 
     5.89663      5.62381 
     5.79495      5.62677 
     5.93731      5.90213 
     5.78762      5.75726 
     5.82256      5.67812 
     5.81281      5.75429 
     5.82986      5.69113 
     5.92195      5.59397 
      5.7468      5.64631 
     5.81021      5.78828 
     5.76568      6.08598 
     5.96572      5.85843 
     5.89572      5.98681 
     5.93259      5.72099 
     5.83919      5.58469 
     5.87043      5.75088 
     5.85016      5.66646 
     5.84722      5.56748 
     5.80429      5.62226 
     5.88393      5.69706 
     5.82433      5.73126 
     5.86235      5.62536 
     5.78704      5.63942 
     5.86024      5.69044 
     5.95948      5.65641 
     5.87251      5.75889 
      5.9304      5.95957 
     5.91601       6.0712 
       5.916      5.65247 
     5.99194      5.91226 
     5.86239      5.92852 
     5.96209      5.60712 
     5.88816      5.77625 
     5.84976      5.72899 
     5.74682      5.94314 
     6.01536       5.6246 
     5.99826      5.66394 
     5.88046      5.86292 
     5.85914      5.80385 
     5.81863      5.55133 
     5.73095      5.75103 
     5.76446      5.62497 
     5.96859      5.65385 
     5.91983      5.41778 
      5.8955      5.59252 
     5.87328      5.56072 
     5.98538      5.68578 
     5.81649      5.52075 
     5.87547      5.69227 
     5.75322      5.65743 
     5.82555      5.73403 
     5.75366       5.5008 
     5.83245      5.55992 
     5.77404      5.60405 
     5.82997       5.7094 
     5.78037      5.57305 
     5.76255      5.62366 
     5.84793      5.55653 
      5.8867      5.59187 
     5.81766      5.60854 
     5.71841      5.63424 
     5.84307       5.4052 
     5.83777      5.57619 
     5.76787      5.49273 
     5.69326      5.65359 
     5.78158       5.5557 
     5.74503      5.65574 
     5.84876      5.71236 
     5.75051      5.45389 
     5.77286       5.5794 
      5.6971      5.72804 
     5.80409      5.63424 
     5.80085      5.78074 
     5.69181      5.80223 
     5.71032      5.67695 
     5.76184      5.54012 
     5.75581      5.68021 
     5.67391      5.78166 
     5.81229      5.65683 
     5.83606      5.77155 
      5.7264      5.77912 
     5.77598      5.64717 
     5.73462      5.51616 
     5.67681      5.58361 
     5.69581      5.45543 
     5.70223       5.6025 
      5.8573      5.50111 
     5.83784      5.56056 
      5.8732      5.54966 
      5.6881      5.74442 
     5.91397      5.76155 
     5.76283       5.5781 
     5.83491      5.54088 
     5.80497      5.53266 
     5.65529      5.77979 
     5.77118      5.45694 
      5.8269      5.40524 
     5.70459      5.50484 
     5.91187       5.4263 
     5.63862      5.41104 
     5.72522      5.66143 
     5.75167      5.46822 
     5.93273      5.54794 
     5.70074      5.50293 
     5.67565      5.43247 
     5.82914       5.5203 
     5.80228      5.63063 
     5.78943      5.65072 
      5.8187       5.4677 
     5.78091      5.45506 
     5.65751      5.90184 
     5.67682      5.50433 
     5.63418      5.49534 
     5.74617      5.39964 
     5.63581      5.63226 
     5.83892      5.64968 
     5.61056      5.50967 
     5.73289      5.43098 
     5.81912      5.43408 
     5.79338      5.50275 
     5.69637      5.42248 
     5.76871      5.45926 
     5.85545      5.38111 
     5.77026      5.34537 
     5.66844      5.68738 
     5.78514      5.63175 
     5.79289      5.52307 
     5.77849      5.54276 
     5.75824      5.67708 
     5.73297      5.39389 
     5.56799      5.49522 
     5.69004      5.61467 
     5.71281      5.64167 
     5.76618       5.6475 
     5.71076      5.50634 
     5.71069      5.36901 
     5.65747      5.51278 
     5.63431      5.45909 
     5.71854      5.45806 
     5.68443      5.44767 
      5.7108      5.44176 
     5.70425      5.51814 
     5.71457      5.42652 
     5.75132      5.50067 
     5.72663      5.50883 
     5.75964      5.40679 
     5.81477       5.5263 
     5.75573       5.4268 
     5.75849      5.52441 
      5.7053      5.51457 
     5.70031      5.56444 
     5.60943      5.51173 
     5.66273      5.53868 
     5.70177      5.67471 
     5.73588      5.60595 
     5.60227      5.47692 
     5.58124      5.37399 
     5.65387      5.58259 
     5.70126      5.59546 
     5.72335       5.4554 
     5.71035      5.64021 
     5.64989      5.56091 
     5.71151      5.53029 
      5.6961      5.39807 
     5.63551      5.48101 
     5.59375       5.4972 
     5.67076      5.50277 
     5.70662      5.40499 
     5.62043      5.49642 
     5.72819      5.61702 
     5.57747      5.55356 
     5.60662      5.95438 
     5.70882      5.48464 
     5.67494      5.54657 
     5.71229      5.51488 
     5.76703      5.49445 
     5.58237      5.52421 
     5.64881      5.74762 
     5.64746      5.42406 
     5.61061      5.42401 
     5.62797      5.51653 
     5.76146       5.4693 
        5.53      5.48112 
     5.65419      5.54928 
     5.59944       5.7014 
     5.64086      5.49104 
     5.55145      5.36342 
     5.71973      5.41382 
     5.71974      5.53689 
     5.67228      5.47787 
     5.75006      5.56032 
     5.77694      5.45064 
     5.69417      5.69176 
     5.78571      5.54236 
     5.58994      5.78492 
     5.56968      5.61617 
     5.76232      5.50473 
     5.66013      5.54288 
     5.68107      5.65356 
     5.65928      5.43367 
     5.67589      5.43857 
     5.65574      5.61056 
     5.68709      5.52022 
     5.71263      5.42475 
      5.6505       5.7503 
     5.54402      5.67654 
     5.64825      5.33405 
     5.65889      5.42098 
     5.62389      5.57548 
     5.53898       5.5006 
     5.53662      5.50975 
     5.61642      5.94064 
     5.65363      5.35934 
     5.69108      5.43266 
     5.56302      5.56173 
     5.54287      5.58133 
     5.59084      5.40347 
     5.64253      5.61413 
     5.59501      5.62099 
     5.53812      5.70359 
     5.53306      5.52094 
     5.61703      5.66439 
       5.515      5.41477 
     5.50855      5.56239 
     5.51411      5.56298 
     5.67447      5.71653 
     5.58819      5.55965 
     5.60137      5.55208 
     5.54532      5.59691 
     5.54489      5.68134 
     5.55789      5.36945 
     5.42433      5.52233 
      5.6434      5.67488 
     5.53552      5.49476 
     5.68181      5.52802 
     5.58588      5.60471 
     5.59782      5.64606 
     5.52487      5.58409 
     5.42928      5.38353 
     5.57949      5.59876 
     5.47862      5.57947 
     5.48711      5.46689 
     5.60892      5.57202 
     5.62884      5.41195 
     5.54908      5.47482 
     5.60171       5.4442 
     5.58434      5.54616 
     5.41695      5.42267 
     5.59896      5.37056 
     5.48145      5.59915 
     5.49942      5.53234 
     5.60906      5.68336 
     5.63726      5.66907 
     5.63493      5.35138 
     5.64489      5.86267 
     5.66474      5.53919 
     5.47476       5.4109 
     5.44202       5.5078 
      5.6568       5.5311 
     5.48148      5.42095 
     5.58654      5.37281 
     5.48832      5.57807 
     5.58546      5.51577 
     5.51139      5.43656 
     5.46921      5.37592 
     5.47027      5.41057 
     5.56029      5.48548 
     5.53008      5.38761 
      5.5547      5.43037 
      5.4871      5.78297 
     5.57528      5.51431 
     5.43536      5.39035 
     5.47706      5.45723 
     5.34443      5.27795 
     5.44411      5.44566 
     5.47155      5.37625 
     5.45373      5.67816 
     5.48307      5.29794 
     5.49305      5.41063 
     5.49404      5.34646 
     5.50216      5.55175 
     5.49649      5.46576 
     5.49766      5.33912 
     5.48395      5.38965 
     5.55628      5.61915 
      5.4318      5.39105 
      5.5429      5.39894 
     5.46138      5.48434 
     5.38468      5.37344 
     5.30824      5.38903 
     5.51762      5.55855 
     5.36804      5.41374 
     5.48282       5.5301 
     5.46876      5.46676 
     5.48269      5.52452 
     5.47426      5.33199 
      5.4702      5.44938 
     5.53178       5.4061 
     5.44715      5.38304 
     5.43739      5.46572 
     5.36286      5.38241 
     5.53552      5.32644 
     5.39716      5.70995 
      5.5168       5.5904 
     5.53998      5.48397 
       5.502      5.40625 
     5.49455      5.50998 
     5.48506      5.60409 
     5.45942      5.36409 
      5.4143      5.55559 
     5.48375      5.38016 
     5.54695      5.35534 
     5.37213      5.41859 
     5.45076      5.50623 
     5.36184      5.44475 
     5.50881      5.53105 
     5.35262      5.36478 
      5.4011      5.43098 
     5.40255      5.35087 
     5.49749      5.30029 
     5.49861      5.34954 
     5.44766      5.67209 
      5.4593      5.59894 
     5.52712      5.42318 
     5.36385      5.43305 
     5.37339      5.37643 
      5.4642      5.36517 
     5.50654      5.40186 
     5.50135      5.54246 
     5.53505      5.40504 
     5.35905      5.43143 
      5.4521      5.51868 
     5.35662       5.4132 
     5.48647      5.49048 
     5.32676      5.29143 
     5.32856      5.47191 
     5.48723      5.56179 
      5.5708      5.41377 
      5.4276      5.46385 
      5.4728      5.33149 
     5.36849      5.26078 
     5.44848      5.51408 
     5.39239      5.22228 
      5.5188      5.52016 
     5.29307      5.26385 
     5.55384       5.4923 
     5.48655      5.34284 
     5.55325      5.63866 
     5.56172      5.95291 
     5.56866      5.52284 
     5.43974      5.64011 
     5.58619      5.54057 
     5.62861      5.42726 
     5.47281      5.18879 
     5.46481      5.78944 
     5.42751      5.78293 
     5.43488       5.3018 
     5.46246       5.3121 
      5.5081       5.1907 
     5.44141      5.81326 
     5.35104      5.39815 
     5.44754      5.36478 
     5.57564      5.37681 
     5.36537      5.45738 
      5.3517      5.70799 
      5.4605      5.49917 
       5.472      5.36022 
     5.44195      5.37399 
     5.51162      5.41099 
     5.49645      5.53147 
     5.46699      5.24103 
     5.43751      5.41048 
     5.39406      5.43476 
     5.35316      5.37921 
     5.52698      5.46331 
     5.38321      5.28898 
     5.32674      5.66987 
     5.44128      5.59132 
     5.43968      5.54712 
     5.33903      5.53993 
     5.35673      5.29565 
      5.3982      5.32748 
     5.35665      5.30151 
     5.39491      5.39426 
     5.30478      5.56036 
      5.2915      5.42077 
     5.34894      5.40658 
     5.32024      5.41097 
     5.41448      5.44403 
     5.40439      5.37238 
     5.33909       5.3237 
     5.39007      5.55509 
     5.41913      5.51529 
     5.39882      5.57343 
     5.39033      5.33216 
     5.31981      5.54113 
     5.46977      5.49122 
     5.33099      5.40248 
     5.40661      5.60811 
     5.30494       5.3085 
     5.37838      5.40588 
       5.295      5.35965 
     5.43675      5.31718 
     5.30735      5.32662 
     5.38041      5.34282 
     5.30364      5.55167 
     5.29054      5.38207 
     5.27291      5.44809 
     5.33325      5.46624 
     5.36311      5.34343 
     5.29128      5.37839 
     5.30312      5.30134 
     5.39881      5.32415 
     5.40227       5.5273 
      5.2932      5.36249 
     5.28766      5.37358 
     5.44526      5.41909 
     5.30018      5.39301 
     5.33177      5.34933 
     5.44212       5.2826 
     5.41279      5.72048 
     5.44572      5.48394 
     5.42735      5.43534 
     5.44493      5.38371 
     5.58187      5.35358 
      5.4459      5.48936 
     5.38304      5.43435 
     5.44072      5.62445 
     5.45886      5.26088 
     5.41361      5.62258 
     5.23578      5.37541 
     5.34506      5.30864 
     5.46156      5.35867 
      5.4165      5.41216 
     5.31623      5.25034 
     5.38511      5.37605 
     5.39338      5.42968 
     5.26148      5.23944 
     5.29786      5.39477 
     5.39183      5.28401 
      5.3455      5.38175 
     5.31022        5.318 
     5.27407      5.33235 
     5.38956       5.3433 
     5.29116      5.80267 
     5.39828      5.30666 
     5.26125      5.27866 
     5.31035      5.25014 
     5.38859      5.90279 
     5.39735      5.30259 
     5.28215      5.35931 
     5.30526      5.27214 
     5.34891      5.43165 
     5.34343      5.37204 
     5.32657      5.49842 
     5.39988      5.42983 
     5.29397       5.3234 
     5.29363      5.24419 
     5.26562      5.21695 
     5.32192      5.67905 
     5.27636      5.31079 
     5.38321      5.41986 
     5.12263      5.36748 
     5.22892      5.71325 
     5.32616      5.29569 
     5.35507      5.38929 
     5.29265      5.37601 
     5.29265      5.36011 
     5.34598      5.26659 
     5.28963       5.4804 
       5.283      5.29503 
     5.15481      5.21736 
      5.3199      5.35375 
      5.2185      5.31817 
     5.40548      5.28885 
     5.32553      5.22854 
      5.2797      5.40029 
     5.28964      5.34256 
     5.25805      5.24734 
     5.25055      5.56384 
     5.30606      5.43648 
     5.35095      5.48358 
     5.29677      5.32464 
     5.32166      5.29143 
     5.34128      5.30358 
     5.38332      5.32976 
     5.45073      5.27832 
     5.28439      5.38095 
     5.26467      5.32645 
     5.19048      5.30027 
     5.33659      5.72074 
     5.30318      5.41647 
     5.33603      5.23234 
     5.30255      5.29492 
     5.30412      5.27922 
       5.351      5.43326 
     5.21699      5.28882 
     5.22099      5.38702 
     5.29243      5.25547 
     5.34006      5.31329 
     5.12618      5.38101 
     5.29259      5.26834 
     5.20821      5.32555 
     5.22094      5.52731 
     5.26607       5.2461 
     5.28786       5.3783 
     5.28767      5.30363 
     5.10203      5.42297 
     5.18661      5.33461 
     5.26102      5.21406 
     5.25287      5.84709 
     5.27407      5.27051 
     5.26009      5.36892 
     5.27921      5.33375 
     5.26399      5.23176 
     5.23774      5.22787 
     5.19636      5.30886 
     5.29451      5.37966 
     5.21905      5.41489 
     5.31699      5.64749 
     5.32996      5.63189 
     5.22856      5.38622 
     5.29094       5.8974 
     5.26396      5.24488 
     5.25225      5.46775 
      5.2346      5.29945 
     5.12123      5.32386 
      5.1787      5.36282 
     5.29559       5.2452 
     5.25385      5.29877 
      5.1813      5.29982 
     5.23318      5.23958 
     5.28683      5.22783 
      5.1611      5.35792 
     5.17946       5.4674 
     5.25378       5.2497 
      5.2078       5.2206 
     5.22166      5.38169 
     5.19589      5.33169 
     5.25887      5.30955 
     5.21787      5.38256 
      5.1064      5.35199 
     5.10745      5.36263 
     5.26222       5.3093 
     5.18961      5.23073 
      5.1567      5.51151 
      5.2428      5.36631 
     5.24418      5.40294 
     5.14669      5.40434 
     5.13354      5.17519 
     5.16174      5.34548 
     5.25293       5.1728 
      5.0653      5.14957 
      5.1826      5.34996 
     5.31878      5.29393 
     5.21875      5.22274 
     5.13749      5.21739 
     5.29476      5.34649 
     5.13961      5.32483 
     5.20184      5.30994 
     5.16149      5.22095 
     5.21018      5.21227 
     5.20908      5.25533 
      5.2282      5.34118 
     5.27712      5.30291 
     5.22406      5.55643 
     5.31546       5.3548 
     5.17787      5.27842 
      5.2731      5.44062 
     5.15812      5.31984 
     5.10622      5.33156 
     5.16401      5.44186 
     5.15086      5.69123 
     5.14105      5.35715 
     5.23386      5.28838 
     5.10737      5.32972 
      5.0662      5.17714 
       5.125      5.18122 
     5.16501      5.23208 
     5.17082        5.522 
     5.25384       5.2777 
      5.1646      5.28403 
     5.28896      5.20963 
     5.23733      5.32002 
     5.25258      5.31412 
     5.23864      5.31828 
     5.15117      5.22955 
     5.12533      5.22131 
     5.23414       5.3644 
     5.18504      5.37534 
     5.16109      5.33369 
     5.18668      5.30676 
     5.00212      5.23298 
     5.17734      5.66252 
     5.10253      5.13575 
     5.16792      5.22539 
     5.22657      5.22965 
     5.11422      5.23291 
     5.22823      5.24979 
     5.11583      5.24745 
     5.19441      5.15676 
     5.19861      5.33571 
     5.21169      5.21463 
     5.21882       5.1741 
     5.13187      5.23387 
     5.24155      5.27336 
     5.14876      5.28421 
     5.19271      5.19224 
     5.04149      5.17581 
     5.11603      5.28465 
     5.17109      5.41405 
      5.0929      5.25846 
     5.11698      5.36651 
     5.25401       5.2349 
      5.0713      5.21779 
     5.09175      5.17691 
      5.1664      5.32505 
     5.21889      5.25227 
     5.09294       5.2689 
      5.2642      5.26884 
     5.14365      5.17643 
     5.14815      5.35144 
     5.18211      5.38376 
      5.0476      5.29538 
     5.14731      5.26932 
     5.11654       5.1453 
     5.17833      5.43066 
      5.1324      5.24529 
     5.17291      5.34146 
     5.15749      5.27717 
     5.06665      5.23639 
      5.1274      5.44438 
        5.07      5.38612 
     5.13121      5.38775 
     5.19416       5.4005 
      5.1487      5.20561 
     5.10201      5.17778 
     5.03556      5.27258 
     5.20898      5.19892 
     5.14208      5.30606 
     5.14915      5.24836 
     5.03936      5.48528 
      5.0598      5.25904 
     5.12337      5.25268 
     5.13206      5.25344 
     5.08204      5.35592 
     5.18017      5.27433 
      5.1198      5.24279 
      5.0972       5.2412 
      5.2458      5.37852 
     5.15276      5.20297 
     5.22797      5.27478 
     5.02512       5.3851 
     5.19618      5.32357 
     5.02619      5.29099 
     5.07672      5.33104 
     5.07553      5.20908 
     5.21406       5.4036 
     4.94614      5.36301 
     5.06817      5.22277 
     5.07142      5.30046 
     5.02704      5.27471 
     5.14842       5.2315 
     4.98067      5.12822 
     5.23129      5.21839 
     5.02253      5.17197 
     5.20182      5.19341 
      5.0083      5.35248 
      5.0585      5.27379 
     4.92498       5.2407 
     5.11728      5.27698 
     5.11046      5.15409 
     5.09079      5.40559 
     5.04181      5.18467 
     5.08288      5.18871 
     5.12552      5.26677 
     5.20783      5.18683 
     5.05122      5.18008 
     5.05236      5.37672 
     5.09991      5.26274 
     5.10883      5.26902 
     5.07679      5.23573 
     5.03331      5.26258 
      5.0479      5.25719 
     5.05684      5.29504 
     5.10646      5.17354 
      5.0295      5.39459 
     5.07247      5.21931 
     5.10235      5.28632 
     5.16523      5.17675 
     5.13537      5.17566 
     4.96865      5.28142 
     5.13564      5.20066 
     5.06912      5.06532 
      5.0222      5.21701 
     5.10837      5.22159 
     4.97199      5.47871 
     4.97458      5.38462 
     5.02965      5.16859 
     5.19133      5.33647 
     5.09255      5.50467 
     5.18244      5.17388 
     4.98712      5.16647 
        5.08      5.16345 
     5.14791      5.23009 
     5.15856      5.19705 
     5.15285      5.17107 
     5.04966      5.17779 
     5.11571        5.265 
     5.03282      5.19911 
     5.03405      5.40599 
      5.0645      5.21012 
     5.02145      5.34631 
     5.00514      5.17664 
     5.04213      5.17368 
     5.11721      5.11317 
      4.9883      5.23894 
     5.11462      5.35575 
     5.04437      5.17459 
     5.19722      5.21116 
     5.06128       5.2623 
     5.05142      5.20786 
     5.03723      5.21582 
     5.13773      5.30805 
     4.99122      5.37466 
     5.00192      5.16503 
     5.06702      5.45403 
       5.099      5.25118 
     5.03549       5.3927 
     5.08028      5.22807 
     5.06939      5.30194 
     5.06208       5.1329 
     4.95105      5.20568 
     5.18506      5.22763 
     5.16331      5.46877 
     5.09503      5.29013 
     5.01238      5.30601 
     5.00486      5.24298 
     5.07923      5.20107 
     5.06926       5.5179 
     5.01702      5.44941 
      5.1155      5.23334 
     4.98139       5.5281 
     4.99675       5.3975 
     5.05505      5.22234 
     4.99416      5.36725 
     5.13698      5.21666 
     5.02007       5.2377 
      5.0992      5.18781 
     5.01641      5.30831 
     5.03774      5.42459 
     4.99183      5.52581 
     5.12106      5.24179 
     5.06675      5.23748 
     5.08767      5.26419 
     5.12606      5.40846 
     5.01466      5.27928 
     4.95435      5.28284 
     5.02809       5.4973 
     5.08864       5.2197 
     5.06991      5.28929 
     5.00138      5.51768 
     4.96197      5.28292 
     4.98238      5.21683 
     5.01359      5.17385 
      5.0365      5.27072 
     4.99414       5.2482 
     4.88115      5.40945 
     4.97472      5.52139 
     5.01042      5.26157 
     4.93931      5.33555 
     4.99894      5.33727 
     5.02594      5.36756 
     4.99489      5.21836 
     5.05569      5.14052 
     4.97854      5.34556 
     5.04201      5.21616 
     4.94246      5.18602 
     4.86212      5.22529 
     4.94756      5.20581 
     5.05399      5.34548 
     5.01674      5.27966 
     5.06464      5.45324 
     4.98747      5.18279 
      5.1424      5.25856 
     5.04624      5.29581 
     4.94219      5.25862 
     4.97541      5.36488 
     5.05936      5.20211 
     5.01493      5.24744 
     4.99429      5.22488 
     4.99491      5.07988 
     5.06634      5.36366 
      5.1726      5.58257 
     5.10237      5.22532 
     5.11137      5.48978 
     5.10553      5.41659 
     5.10885      5.30537 
     5.14736      5.35199 
     5.02497      5.47654 
     5.02101      5.41001 
     5.11889      5.62513 
     5.15465      5.31114 
     5.13401      5.19159 
     5.18219      5.35171 
     5.09919      5.10983 
     5.04483      5.26867 
     4.90998      5.18662 
     5.03704      5.17492 
     5.10055      5.38471 
     5.06431       5.0642 
      5.1631      5.41193 
     5.10198      5.01338 
     5.07802      5.10856 
     5.03078      5.15992 
     5.13442       5.1796 
     5.02782       5.2059 
     5.09231      5.39917 
     5.01283      5.15564 
     5.11555      5.09378 
     5.06012      5.04183 
     4.94554      5.32847 
     4.94034      5.10385 
     5.06664      5.13963 
     5.00379      5.29448 
     5.02023      5.16589 
     5.12223      5.47233 
     5.01695      5.22224 
     4.95349      5.18662 
     5.03929      5.24571 
     4.95947      5.43765 
     4.91739      5.19254 
