#      Train        Test
    0.934368     0.879747 
    0.937897     0.873418 
    0.937191     0.867089 
    0.919548     0.873418 
    0.937897     0.879747 
     0.94566     0.905063 
    0.940014     0.873418 
    0.938603     0.905063 
    0.927311     0.892405 
    0.944954     0.886076 
    0.931546     0.886076 
    0.942131     0.886076 
    0.931546     0.848101 
    0.937191     0.867089 
    0.942837     0.867089 
     0.93084     0.879747 
    0.940014     0.873418 
    0.932957      0.85443 
    0.942837     0.867089 
    0.940014     0.873418 
    0.947777     0.873418 
    0.933663     0.886076 
    0.937897     0.848101 
    0.939308     0.860759 
    0.935074     0.886076 
    0.947777     0.917722 
     0.94072     0.879747 
    0.938603     0.867089 
    0.942837     0.879747 
    0.942837      0.85443 
     0.94072      0.85443 
    0.947071      0.85443 
    0.942837     0.905063 
    0.942131     0.873418 
    0.940014     0.892405 
    0.944954     0.905063 
     0.94072     0.886076 
    0.940014     0.892405 
    0.944954     0.911392 
    0.948483     0.892405 
    0.951306     0.873418 
    0.942837     0.867089 
    0.947071     0.879747 
    0.934368     0.879747 
     0.94566     0.886076 
    0.942131     0.898734 
     0.94566     0.886076 
    0.954834     0.905063 
    0.949894     0.867089 
     0.94566     0.879747 
    0.947071     0.898734 
    0.939308     0.905063 
    0.941426     0.898734 
    0.943543     0.905063 
    0.944954     0.879747 
    0.943543     0.886076 
    0.941426     0.892405 
      0.9506     0.898734 
    0.944954     0.892405 
    0.946366     0.905063 
    0.954834     0.898734 
    0.944954     0.898734 
    0.939308     0.879747 
    0.947777     0.867089 
    0.941426     0.867089 
    0.940014     0.867089 
    0.949894     0.879747 
    0.944248     0.924051 
     0.94566     0.873418 
    0.937897     0.911392 
    0.939308     0.873418 
    0.949188     0.898734 
    0.952717     0.841772 
    0.944248     0.898734 
     0.95554     0.911392 
     0.94566     0.879747 
    0.949894     0.917722 
     0.94566     0.917722 
    0.946366     0.867089 
    0.939308     0.873418 
    0.946366     0.879747 
    0.947071     0.898734 
    0.946366     0.886076 
    0.948483     0.898734 
    0.949188     0.917722 
    0.946366     0.892405 
    0.956951     0.873418 
    0.956951     0.898734 
    0.956246     0.867089 
    0.951306     0.867089 
    0.953423     0.911392 
    0.949894     0.860759 
     0.94072     0.879747 
    0.947071     0.898734 
    0.949188     0.898734 
    0.941426     0.898734 
    0.949894     0.879747 
    0.959068     0.892405 
    0.947777     0.898734 
     0.94566     0.924051 
    0.948483     0.905063 
    0.949188     0.892405 
    0.949894     0.873418 
    0.944954     0.886076 
    0.944954     0.898734 
    0.949188     0.886076 
    0.947777     0.905063 
    0.946366     0.873418 
    0.951306     0.917722 
    0.943543     0.924051 
     0.94072     0.892405 
    0.946366      0.85443 
     0.95554     0.911392 
    0.944954     0.886076 
    0.946366     0.898734 
    0.952011     0.867089 
    0.951306     0.886076 
    0.957657     0.898734 
    0.948483     0.905063 
      0.9506      0.85443 
      0.9506     0.911392 
    0.947071     0.867089 
     0.95554     0.873418 
    0.953423     0.905063 
    0.946366     0.860759 
    0.949188     0.911392 
    0.952717     0.917722 
    0.942837     0.924051 
    0.958363     0.873418 
    0.949188     0.860759 
    0.954128     0.898734 
    0.959774     0.898734 
    0.943543     0.911392 
    0.956246     0.917722 
    0.953423     0.860759 
      0.9506     0.898734 
    0.952717     0.898734 
    0.944248     0.879747 
    0.947071     0.873418 
    0.952717     0.886076 
    0.959068     0.911392 
    0.949188     0.892405 
    0.952717     0.867089 
    0.957657     0.879747 
    0.956951     0.917722 
    0.947071     0.867089 
    0.946366     0.917722 
    0.959774     0.898734 
      0.9506     0.911392 
    0.952717     0.911392 
    0.953423     0.911392 
    0.954128     0.898734 
    0.949188     0.905063 
     0.96542     0.892405 
     0.95554     0.905063 
    0.952717     0.879747 
    0.952011     0.898734 
    0.954128     0.879747 
    0.961891     0.898734 
    0.956246     0.886076 
    0.962597     0.917722 
    0.952011     0.892405 
    0.953423     0.911392 
    0.952717     0.873418 
    0.964714     0.860759 
    0.957657     0.879747 
    0.944248     0.879747 
    0.949894     0.911392 
    0.953423     0.873418 
     0.95554     0.911392 
    0.957657     0.911392 
      0.9506     0.886076 
    0.956951     0.898734 
    0.962597     0.879747 
    0.953423     0.879747 
    0.954128     0.898734 
    0.947777     0.905063 
    0.949894     0.867089 
    0.952011     0.886076 
    0.943543     0.879747 
    0.954128     0.911392 
    0.948483     0.886076 
     0.95554     0.911392 
    0.961891     0.879747 
     0.96048     0.905063 
    0.949188      0.85443 
      0.9506     0.905063 
    0.962597     0.879747 
    0.951306     0.911392 
    0.948483     0.898734 
    0.948483     0.936709 
    0.957657      0.93038 
    0.952011     0.911392 
    0.956246     0.898734 
    0.949188     0.917722 
    0.949894     0.924051 
    0.958363     0.892405 
    0.963303     0.924051 
    0.956951     0.886076 
     0.96048     0.886076 
    0.961891     0.860759 
    0.952011     0.898734 
    0.959774     0.911392 
    0.961891     0.860759 
     0.95554     0.917722 
    0.956246     0.936709 
    0.958363     0.911392 
    0.956951     0.917722 
    0.957657     0.917722 
    0.954128     0.879747 
    0.956951     0.886076 
    0.948483     0.911392 
    0.957657     0.905063 
    0.958363     0.924051 
     0.96048     0.917722 
     0.96048     0.917722 
    0.954128     0.911392 
    0.953423      0.93038 
    0.962597     0.905063 
    0.958363     0.860759 
    0.961891     0.911392 
    0.959774     0.905063 
    0.966831     0.917722 
    0.961891     0.892405 
    0.958363     0.905063 
    0.966126      0.93038 
    0.956246     0.911392 
    0.959774     0.924051 
    0.958363     0.917722 
    0.954834     0.886076 
    0.956951     0.905063 
    0.963303     0.936709 
    0.966126     0.905063 
    0.959774     0.936709 
    0.959774     0.879747 
    0.959068     0.892405 
    0.956246     0.873418 
    0.966831     0.879747 
    0.948483     0.867089 
