#      Train        Test
     1.80173      3.08182 
     1.72102      2.67861 
     1.72322      2.64479 
     1.91574      3.07308 
     1.72757      2.81253 
     1.57749      2.35752 
     1.64951      2.85769 
     1.70932       2.6636 
     1.78611      2.66887 
     1.58264      2.84064 
     1.70319      2.49354 
     1.61515      2.88173 
     1.66633       3.1984 
     1.73399      2.82146 
     1.57551      2.71752 
     1.65662      2.37749 
     1.65038       2.6636 
     1.62391      2.97312 
     1.60927      2.79291 
     1.57481      2.81053 
     1.49506        2.905 
     1.67676      2.68064 
     1.59506      3.06436 
     1.61573      2.65621 
     1.63748      2.61777 
     1.48746      2.23884 
     1.58721      2.82236 
     1.59155      2.69804 
      1.5897      2.63788 
     1.65062       2.9298 
     1.66314      2.95802 
     1.54183      2.52476 
     1.62095      2.52989 
     1.60012       2.9114 
     1.60058       2.6477 
     1.49504      2.55425 
     1.61225      2.51293 
     1.52222      2.50201 
     1.50081      2.62059 
     1.51364      2.64589 
     1.50836      2.72536 
     1.53416      2.68236 
     1.53326      2.73901 
     1.61056      2.55942 
     1.48887      2.61066 
     1.52155      2.64454 
     1.50749      2.43684 
     1.43003       2.6179 
     1.46509      2.63372 
     1.50961       2.3869 
     1.50876      2.42519 
     1.57665      2.29719 
     1.58735      2.51239 
     1.46528      2.28715 
     1.47573      2.52393 
     1.57858      2.75267 
     1.52088      2.62297 
      1.4538      2.53257 
     1.56405      2.43602 
     1.44605      2.35734 
     1.40178      2.66188 
     1.55923      2.23314 
      1.5064      2.60002 
     1.47293      2.72288 
     1.48214      2.51108 
     1.46141      2.44373 
     1.39422      2.62659 
     1.46084      2.13828 
     1.51018      2.48353 
     1.58573      2.46194 
     1.51266      2.46618 
     1.43476      2.36712 
     1.37336      2.83639 
     1.46765      2.40893 
     1.39448      2.38206 
     1.45867      2.38351 
     1.45084      2.34288 
     1.40568      2.21809 
     1.43161      2.55878 
     1.49238      2.52624 
     1.40749      2.39136 
     1.46943      2.64423 
     1.46277      2.40838 
     1.41926      2.40276 
     1.39256      2.22621 
      1.4211      2.59005 
     1.36543      2.39477 
     1.34292      2.48962 
     1.31696      2.49912 
     1.36559      2.47056 
     1.38269      2.30843 
     1.35097      2.68245 
     1.45659      2.16944 
     1.38742       2.4641 
     1.41626      2.19454 
     1.44478       2.5311 
     1.40312      2.70128 
     1.34817      2.58751 
     1.39143      2.21495 
     1.39182      2.14924 
     1.42375      2.15558 
     1.53294      2.77712 
      1.6012      2.83449 
     1.62738      2.61227 
     1.54037      2.44601 
     1.57875      2.58521 
     1.54423      2.59527 
     1.52975      2.80123 
     1.48352      2.11852 
     1.51667      2.22598 
     1.48928      2.38409 
     1.43267      2.57851 
     1.48907      2.58917 
     1.54729      2.35005 
     1.48112      2.30754 
     1.44426      2.46556 
     1.47521      2.42412 
     1.29832      2.17092 
     1.43123      2.22115 
     1.38153      2.77295 
     1.41465       2.4352 
      1.4528      2.50332 
     1.40467      2.58925 
     1.37897      2.34713 
     1.43088      2.75381 
      1.3654      1.95064 
     1.37059      2.31424 
     1.46361      2.03494 
     1.30275      2.62414 
     1.43178      2.59027 
      1.3801      2.59689 
     1.40641      2.51523 
     1.52917      2.31888 
     1.36869      2.20109 
     1.39903      2.77074 
     1.44013       2.4033 
     1.40692       2.1614 
     1.47572      2.67737 
     1.40082      2.50819 
     1.42666      2.36685 
     1.39627      2.39552 
      1.4294      2.43265 
     1.41161      2.60873 
     1.33938      2.66277 
     1.35413       2.3586 
     1.39177      2.75655 
     1.41297      2.10114 
     1.28934      2.19629 
     1.36194      2.22321 
     1.32475      2.26256 
     1.30467       2.1061 
     1.32906      2.27357 
     1.39135      2.17624 
     1.21617      2.26878 
     1.25124      2.22658 
     1.33184      2.51802 
     1.33144      2.35243 
     1.29956      2.33664 
     1.20484      2.21228 
     1.27054      2.25341 
     1.28492      2.18128 
     1.33739      2.44021 
     1.29199      2.35291 
     1.37025       2.4538 
     1.27734      2.64908 
      1.2823      2.46012 
     1.39827      2.34994 
     1.31632      2.24783 
     1.30884      2.52224 
     1.28396       2.0606 
     1.28624      2.23285 
      1.3282      2.34485 
     1.34114      2.29013 
     1.16046      2.41575 
