#      Train        Test
     1.46837      2.49531 
     1.40833      1.93142 
     1.40144      1.84168 
     1.52489      1.84095 
     1.52318      1.91975 
     1.44212      2.41008 
     1.45497      2.07812 
       1.381      1.92042 
      1.3815      1.88699 
     1.44167      1.89652 
     1.39801      1.74552 
     1.41043      2.38002 
     1.40648      2.15443 
     1.42417      2.18451 
     1.37104       1.9272 
      1.5043      2.03981 
     1.46613      1.85809 
     1.44432      1.78616 
     1.41051       1.8391 
     1.49985      1.90258 
     1.46395       1.9788 
     1.42469      2.23203 
     1.50926      2.24824 
     1.43954      2.38908 
     1.38923      1.83037 
     1.51143      2.55641 
     1.43468      2.04093 
     1.43088      2.01497 
     1.47267      2.00066 
      1.4329      1.77838 
     1.39352      1.80957 
      1.4585      2.35522 
     1.38817      2.04428 
     1.30409      2.03126 
     1.41385      2.39821 
     1.45999      2.31017 
     1.50721       2.1222 
     1.43494      2.33972 
     1.44946      1.86313 
     1.43149      1.89583 
     1.46819      2.04229 
     1.38717      1.97648 
        1.37      2.06965 
     1.37364      2.67554 
     1.46957      2.37705 
     1.31951      1.74874 
     1.39479      2.62396 
     1.48163      1.91193 
      1.4205      1.95252 
     1.43783      1.92558 
     1.39568      2.32978 
     1.40665      1.79771 
      1.3635      1.65289 
     1.42193      1.43904 
     1.37038       2.4132 
     1.37696      1.86562 
     1.46211      2.05934 
     1.48448      2.11497 
     1.47145      1.75749 
     1.39777       2.1735 
     1.47574       1.9323 
     1.38653      2.25216 
     1.33214      1.99174 
       1.405      1.96659 
     1.38592      2.23865 
     1.32987      1.82097 
     1.31265      2.06401 
     1.35489      2.14012 
     1.41084      2.02786 
      1.4435      1.85218 
     1.50475       2.0389 
     1.60228      2.02479 
     1.49884      2.52557 
     1.67855      2.08785 
     1.49795      1.94019 
     1.60745      2.43213 
      1.5003      1.69649 
     1.54511      1.90985 
     1.59223         2.27 
     1.62043       2.0593 
     1.54835      2.00794 
     1.51769      2.31584 
      1.5968       2.5809 
     1.53022      1.87646 
     1.56616      1.89693 
     1.58497      2.93815 
     1.53413      2.34076 
       1.506      2.27027 
     1.49096      2.10098 
     1.56277      2.55865 
     1.61618      2.26891 
      1.5926      2.16334 
      1.5268      1.84195 
     1.60695      2.41462 
     1.44851      1.97126 
     1.54018      2.38764 
     1.58609      2.08819 
     1.53676      2.13014 
     1.59384      2.54863 
     1.48064      1.93197 
     1.58431      2.01937 
     1.62964      2.00327 
     1.54882      2.14843 
     1.61933      2.65983 
     1.54342      1.93119 
     1.58202      2.35635 
     1.54118        2.286 
     1.50515      1.61482 
     1.51114      2.56819 
     1.56793      2.18663 
     1.54399      2.13974 
     1.49241      2.09961 
     1.52513        2.936 
     1.52462      2.26066 
     1.51236      2.13242 
     1.51249      2.02703 
     1.48614      2.08914 
     1.47612      2.26284 
     1.44318      2.30516 
     1.49182       1.9502 
     1.43363      2.00296 
     1.40816      2.24249 
     1.52402       2.2469 
     1.50845      2.61575 
     1.59149      2.36296 
     1.50816      2.40739 
     1.55044      2.24698 
     1.49845       1.8766 
     1.46338      1.81288 
     1.59108      2.11158 
     1.50604      1.89892 
     1.54334      1.57324 
     1.65007      2.33981 
     1.49344      1.76097 
     1.58856      2.20185 
     1.49284       2.3372 
     1.44616       2.1515 
     1.44029      2.31359 
     1.54357      2.06893 
     1.55118      2.83301 
     1.51646      2.19868 
     1.49172      2.36879 
     1.53482      2.17995 
     1.51416      2.00388 
     1.52084      2.29207 
     1.44784      2.00303 
     1.50612      2.62019 
     1.55828      2.25848 
     1.57425      2.26022 
     1.47493      2.03281 
     1.50813      2.14559 
     1.50736      1.95847 
     1.49511      1.97479 
      1.5093      2.01009 
     1.47255      2.37024 
     1.48077      1.95639 
     1.37583      2.35494 
     1.45359      1.79753 
     1.41273      2.34822 
     1.42382      2.36615 
     1.38385      1.63806 
     1.49776      2.71679 
     1.43666      1.95219 
     1.46076      2.08992 
     1.45681      2.34217 
     1.46753      2.28363 
     1.55818      2.41951 
     1.54435      2.57212 
     1.51708      2.15412 
     1.49704      2.49404 
     1.50332      1.80897 
     1.41839       1.7794 
     1.48056      2.45474 
     1.46465       2.1488 
     1.47551      2.02524 
     1.37841      1.84699 
     1.43756      2.29775 
     1.48113      2.20436 
     1.52949      2.30865 
     1.47607      2.17367 
     1.45859      1.65045 
     1.43985      1.89852 
     1.42213       1.9362 
     1.43914       2.5688 
     1.42777      1.67582 
     1.42931      1.76939 
     1.52852      1.93431 
     1.48068      1.97168 
     1.43897      2.43272 
      1.5091      1.73681 
     1.51106      2.52687 
     1.44595      2.45145 
     1.45144      2.41192 
     1.36183      2.16301 
     1.46686       1.5615 
      1.4764      1.64192 
     1.41166      2.23158 
     1.54291      2.40633 
     1.51877      1.90307 
     1.47958      1.87409 
     1.46077      2.21927 
     1.50859      1.74968 
     1.45836      2.08013 
     1.46732      2.61391 
     1.53008      2.73605 
      1.5678      2.14688 
     1.40346       2.6413 
     1.50717      2.16422 
      1.4068      2.12546 
     1.54994      1.99181 
     1.47628      2.56142 
     1.53066      2.33166 
     1.46437      1.81105 
       1.379      2.61886 
     1.42505      1.90184 
     1.50788      2.37552 
     1.46193      2.19051 
       1.412      2.31629 
     1.46832      2.30295 
     1.40971      1.99478 
      1.5292       2.0034 
     1.41073      1.95351 
     1.47018      2.59231 
     1.42028      2.34568 
      1.4834      1.83849 
     1.45236      2.03714 
      1.4054      1.93789 
     1.39577      2.16229 
     1.51874      2.15346 
     1.48656      2.37697 
     1.38615      1.99072 
     1.41812      2.63966 
     1.49848      2.11762 
     1.50723      2.46074 
      1.3929      2.19505 
     1.53059      1.82581 
     1.42299      1.67727 
     1.47588      1.91315 
     1.43405      2.04613 
      1.5384      2.38858 
     1.50163      1.98103 
     1.41051      1.98196 
     1.41976      2.16859 
     1.43482      1.89416 
     1.33775      2.07155 
      1.4525      2.31648 
     1.43253      2.11109 
     1.37017      2.45053 
     1.30408       1.7773 
     1.54249      2.06927 
     1.45461      2.02813 
     1.45497      2.39561 
     1.58775      2.28063 
     1.52298      2.02315 
     1.52286      2.04781 
     1.47186      2.16293 
     1.46039      2.03328 
     1.40407      2.00811 
     1.38129      1.98827 
     1.42678      1.99728 
     1.44092      2.19429 
     1.35215      1.99778 
     1.37687      2.62884 
     1.39601      2.22766 
      1.4473      1.92704 
      1.4131      1.82729 
      1.4726      2.45057 
     1.52024      1.97886 
     1.45997       2.7572 
     1.42885      1.86239 
      1.4782      1.82612 
      1.4036      2.16928 
     1.44554      2.49368 
     1.42532      1.75541 
     1.44225      2.08377 
     1.49488      2.09208 
      1.4529      2.62438 
     1.41913      1.73611 
     1.47902      1.93746 
     1.46146      2.05273 
     1.47748      1.98868 
     1.49532      2.71051 
     1.45431      2.29912 
     1.41813      1.74713 
     1.51179      2.06329 
     1.53004      2.47712 
     1.55257      2.18318 
     1.38527      2.27195 
     1.49938      1.67601 
      1.4837      2.36383 
     1.42732      2.27829 
     1.47413      2.15275 
     1.59845      1.97872 
     1.47663      1.90421 
     1.35655      2.52607 
     1.38872      2.13226 
     1.46861      2.36004 
      1.5619      2.20034 
     1.52018      1.89156 
     1.45947      2.20378 
     1.42885      2.38431 
     1.47313      1.80744 
     1.39052      2.52371 
     1.48606      1.64658 
     1.40601      2.11271 
     1.41684      2.01938 
     1.45658      1.97911 
     1.37842      2.19986 
     1.49557      1.95802 
     1.45203       2.2427 
     1.45931      2.04745 
      1.4406      1.97116 
     1.41928      2.64915 
     1.40961      1.69556 
     1.42827       1.8982 
     1.35838      1.82961 
     1.42089      2.32141 
     1.35399      1.87105 
      1.3266      2.97733 
     1.33379      1.94417 
     1.33262      2.51129 
     1.41902      1.99507 
      1.4271      2.62111 
     1.40339      1.87711 
     1.41793       2.4536 
     1.45886      2.09461 
     1.40255       2.4312 
     1.41754      2.50044 
     1.36357       1.8229 
     1.26291      2.09847 
     1.31387      2.02589 
     1.48814      2.16035 
     1.33555       1.6056 
      1.3486      1.87015 
     1.34668      2.11494 
     1.40654      1.52614 
     1.38125      2.26395 
     1.31696      2.02296 
     1.43692      2.00194 
     1.49927      2.83982 
      1.4162      2.26187 
     1.39367      1.93267 
      1.4771      2.57428 
     1.44675      2.27781 
      1.3995      1.86203 
     1.53409       2.0859 
     1.35483      2.01752 
     1.43441      1.92912 
     1.41712      2.60499 
     1.41294      2.02373 
     1.35145      2.40671 
     1.45654      1.93325 
      1.3344      1.90818 
     1.37136      1.90211 
     1.38831      1.77732 
     1.34809      1.70601 
     1.41334      2.32248 
     1.38826      1.80874 
     1.41128      2.69194 
     1.32327      2.03737 
     1.32271      2.02615 
      1.3844      1.89035 
     1.44864      2.23542 
      1.3186       2.5894 
     1.39732      1.86813 
      1.3112      2.15172 
     1.48176      2.13887 
     1.28621      1.79643 
     1.40012       1.6004 
     1.36523      1.66829 
     1.30053      2.19896 
     1.41518      2.38474 
     1.43579       2.2407 
     1.34932      2.06729 
     1.49054      1.70584 
     1.54703      2.27989 
     1.47898      2.15389 
     1.42053      1.87322 
     1.48989      1.99551 
     1.41894      2.36785 
     1.33451      1.67991 
      1.3985       1.7655 
     1.42417      1.86426 
     1.43179      1.82684 
     1.41378      1.89243 
     1.33421      1.60816 
     1.38533      1.91842 
     1.45813      1.87554 
     1.47044      1.74629 
     1.33691      2.09561 
     1.39575      1.93604 
     1.43368      1.84342 
     1.47165       2.6561 
     1.39623      2.02082 
     1.45966      1.63012 
     1.38393      2.14744 
     1.26544        2.134 
     1.40547      1.82724 
      1.3482      2.19766 
     1.36039      2.54143 
     1.32253      1.96478 
     1.25739       2.1689 
     1.42205      1.96113 
     1.38157       1.9337 
      1.4294      1.82331 
     1.36053      2.52698 
     1.31966      2.34281 
     1.37036      2.02033 
     1.45515      2.00876 
     1.40119      1.78244 
     1.36071      1.97454 
     1.36608      2.18697 
      1.3575      2.09542 
     1.34702      2.33238 
     1.35454      1.95999 
      1.4556      3.10159 
     1.35146      2.38179 
     1.42323      2.56504 
     1.47357       1.7988 
      1.4309      1.87331 
     1.39431      2.12754 
     1.39234      2.18001 
     1.38255      1.86259 
     1.38553      1.78201 
     1.39722      2.38257 
     1.46718      1.95283 
      1.3939      2.06127 
     1.40929      2.11428 
     1.39692      1.96619 
     1.41993      2.15703 
     1.37619      2.41366 
     1.46148      1.88942 
     1.35329      1.75612 
     1.43966      1.96182 
     1.36831       1.9227 
     1.33213      1.76154 
     1.32659       2.2591 
     1.37565      1.88657 
     1.34251      1.67405 
     1.31867      1.99362 
      1.3862      2.52485 
     1.38322       1.8613 
      1.3671      1.99813 
     1.39845      1.86814 
     1.37556      1.60234 
     1.38997      1.92359 
     1.37387       2.1053 
     1.30106      1.82645 
      1.3663      1.99885 
     1.37453       2.0816 
     1.47743      2.10973 
     1.39765        2.462 
     1.40405      2.30546 
     1.41108      1.78487 
     1.44679      2.22258 
     1.43141      1.86047 
     1.43289      1.74815 
     1.35371       2.1014 
     1.38386      2.16378 
     1.34454      1.89133 
     1.27036      2.25041 
     1.42325      2.77852 
     1.42859      2.00327 
     1.35303      2.28044 
     1.34596       2.0922 
     1.43106      2.29714 
     1.35357      1.89227 
     1.33335      2.00521 
     1.44218      2.25762 
     1.37017      1.72614 
     1.36299      2.40558 
     1.43656      2.38546 
     1.46756      2.05506 
      1.4652      1.95203 
     1.34988      1.96398 
     1.34262      1.92056 
     1.37261      1.90288 
     1.29696      2.13305 
     1.38512      1.96959 
     1.39035      2.31361 
      1.3555      1.87889 
     1.38296       2.0337 
     1.28519      2.57205 
       1.438      2.05949 
     1.39033      2.28542 
     1.49741      2.33021 
      1.3982      1.80204 
      1.3854      2.00303 
      1.3729       2.0042 
     1.29272      2.11149 
     1.35679      1.87152 
     1.43414      1.95939 
     1.34446      2.01349 
     1.32161      2.18176 
     1.36165      2.12519 
     1.40507      1.92363 
     1.33928      2.11489 
     1.41751      1.74374 
     1.41438      1.97094 
     1.43823      1.97171 
     1.38317      2.05821 
     1.35025      1.93827 
     1.40933      2.19696 
     1.45839       2.2768 
     1.56551      2.06906 
      1.4922      1.87436 
     1.49209      1.89021 
     1.46181      2.04705 
     1.43644      2.32214 
     1.42336      1.91906 
     1.41756      2.39852 
     1.44947      1.83886 
     1.42886      2.24109 
     1.49529      2.75014 
     1.38309      1.93951 
     1.50551      2.17059 
     1.41357      2.10171 
      1.3823      1.77401 
     1.37797      1.91109 
     1.46065      2.79535 
     1.44405      1.96835 
     1.50422      2.48285 
     1.51793      2.32588 
     1.47047      1.92913 
     1.45811      2.11758 
     1.56398      2.32864 
     1.42135      1.95787 
     1.40616      2.56816 
     1.35834      1.88075 
     1.38598      2.19586 
     1.37956      2.15447 
     1.37598      1.74182 
     1.41764       1.8945 
     1.30918      1.68405 
     1.27876      2.48923 
     1.36189       1.9881 
     1.32059      1.99105 
     1.30922      2.31709 
     1.38308      2.05816 
     1.46634      1.88839 
     1.37527      1.84249 
     1.31858      2.19628 
     1.37426      1.76491 
     1.49325      1.95884 
     1.47205      2.09734 
     1.40148      2.00813 
     1.42012      1.81115 
     1.47033      2.13939 
     1.45865      2.47654 
     1.42384      2.15348 
     1.51087      2.10996 
     1.44835      2.28039 
     1.38076      2.31288 
     1.40167      1.95776 
     1.44623      2.32673 
      1.4025      2.63371 
     1.43204      1.57074 
     1.34031      2.09324 
     1.36076      2.56186 
     1.46559      1.99519 
      1.4045      2.25502 
     1.39963      1.95619 
     1.40049      1.69984 
     1.35031      2.51614 
     1.38796      2.11395 
     1.44474      2.07579 
     1.41137      2.15877 
     1.46952      2.40832 
     1.49938      2.01658 
     1.40541      2.13701 
     1.48509      1.76833 
     1.41645      1.76719 
     1.40674      2.51326 
     1.52155      2.54342 
     1.35342      2.33288 
     1.35678      2.04324 
     1.37863      2.21283 
     1.49893      2.57847 
     1.38585      2.17672 
     1.45274      2.00634 
      1.3492      1.79791 
     1.37058      2.16054 
     1.36552      2.05901 
     1.34653      2.05986 
     1.34651      2.14906 
     1.40877      2.13887 
     1.39752      2.30368 
     1.39426      1.81886 
     1.44786      2.44541 
     1.51689      2.03386 
     1.39173      2.50805 
     1.43442      2.16015 
      1.4057      1.73504 
     1.50968      2.02132 
     1.45378      2.29171 
     1.43309      1.94253 
     1.46554      1.86435 
     1.37086       2.4167 
      1.3846      1.89096 
     1.38322      2.00003 
     1.34906      1.85466 
     1.49541      2.26391 
     1.38886      1.92932 
     1.37884       2.1337 
     1.40065      1.69316 
     1.45649      2.04532 
     1.41341      2.32153 
      1.3717      2.18565 
     1.33285      2.26388 
     1.39368      2.19797 
     1.38222      2.24122 
     1.34726      1.89626 
     1.36052      2.12486 
     1.48192      2.07725 
     1.42911      2.39666 
     1.40707      2.36961 
     1.42462      2.12763 
     1.39583      1.77166 
     1.35705      1.88355 
     1.44661       2.1818 
     1.43042      1.67515 
     1.35339      1.90729 
     1.36573      2.15401 
     1.50249      2.44662 
     1.44227      2.51064 
     1.47703      2.18948 
     1.38213      1.72812 
     1.39009      2.25385 
     1.45689      1.41577 
     1.45937      2.06002 
     1.46261      2.05736 
     1.46506        2.099 
      1.3827      2.10208 
     1.39642      2.21887 
     1.33757      1.63353 
      1.4296      1.82709 
     1.36571      1.89788 
     1.30022      1.92482 
     1.35836      1.98325 
     1.41397      2.35818 
     1.40668      1.97284 
     1.38145      2.34504 
     1.41781       1.9018 
      1.3395      1.86218 
     1.44446      2.05243 
     1.41564      1.80225 
     1.38405      1.95146 
     1.40462      1.85518 
     1.42991      1.91006 
     1.40872      1.98141 
     1.43586      2.32156 
     1.35112      1.96275 
     1.39788      1.89956 
     1.51216      1.87212 
     1.24053      2.25391 
     1.41283      2.46261 
      1.4328      2.26806 
     1.37421      2.33568 
     1.34226      1.71182 
     1.35068      2.14407 
     1.44942      2.39752 
     1.41949      1.71809 
     1.35326      2.23196 
      1.4475      2.47312 
     1.45036      2.12917 
     1.33777      2.46089 
      1.4331      2.29451 
     1.46452      2.40167 
     1.32498      1.82487 
     1.33241      1.98074 
     1.41305      1.71782 
     1.48135      2.50498 
     1.40788      2.40698 
      1.3887      2.18563 
      1.4105       2.6082 
      1.4337      2.25431 
     1.37535      2.16998 
      1.3311      2.82809 
     1.37618      2.13075 
     1.42376      2.44833 
      1.3566      2.35392 
      1.4436      2.19423 
     1.39844       2.1881 
     1.40055      2.13812 
      1.3622      1.92462 
     1.46618      2.69406 
      1.4262      1.74615 
      1.4626      1.75204 
     1.37127      1.91466 
     1.35959      1.99738 
     1.33207       2.2357 
     1.25499      1.94481 
     1.28549      1.82292 
     1.34062      2.03592 
     1.35787      1.48681 
     1.38919      2.21631 
     1.41473      1.91466 
     1.37599      2.38857 
     1.32225      1.76312 
     1.29447       2.4888 
     1.40883      2.69446 
     1.41923      2.23708 
     1.41176      2.08954 
     1.40049      1.80972 
      1.3646      2.54094 
     1.47149      2.03869 
     1.33344      2.04722 
     1.39416       1.8212 
     1.34949      1.98205 
     1.49323      1.82309 
     1.27286      2.36189 
     1.38079      2.06371 
     1.48169      2.27309 
     1.39725      2.17858 
     1.48412      1.85652 
     1.43991      2.09123 
     1.42466      1.99983 
      1.4501      2.01919 
     1.47134      2.04646 
     1.38031      2.16926 
     1.39053      1.94851 
     1.39877       1.8031 
     1.42201      2.11225 
     1.42921       2.1684 
     1.34688      1.72019 
     1.32749      1.95281 
     1.42206      2.12113 
     1.42269      2.17117 
     1.50268      2.17316 
     1.44523      2.14967 
     1.35775      2.20903 
     1.41991       2.0335 
      1.4135      3.00156 
     1.43688      2.14508 
      1.2997      2.35349 
     1.48101      2.00658 
     1.41034      1.98321 
     1.54636      2.09198 
      1.3499      2.52422 
     1.31885      2.05425 
     1.32845      1.98491 
     1.32447      2.12166 
     1.33562      2.22884 
     1.29124      1.64603 
     1.40056      1.89226 
     1.42304      2.15866 
     1.48086       2.1196 
     1.39928      1.85294 
     1.38152      2.40803 
     1.37108      1.78749 
     1.44292      2.07262 
     1.43188      1.79259 
     1.50181      2.41331 
     1.40385      1.78815 
     1.41074      1.91439 
     1.43592      2.06444 
     1.45362      2.41339 
     1.34778      2.05966 
     1.42648      1.66675 
     1.35384       2.4706 
     1.41092      1.80481 
     1.31961      1.93116 
     1.47738      1.69518 
     1.42452      1.71429 
     1.35696      1.97311 
     1.36635      1.89302 
     1.45368      2.06977 
     1.37657      2.01987 
     1.39238      2.48383 
     1.34524      2.15635 
     1.42491      2.41302 
     1.40982      2.53731 
     1.37258      1.89209 
     1.41878      1.91815 
     1.38981      2.51442 
     1.44259       2.3971 
     1.43528      1.96105 
      1.4898      2.22013 
     1.43131      2.34878 
     1.36511      1.88592 
     1.37959      2.18347 
     1.34448      1.88915 
     1.32031      2.05241 
     1.47347      1.84603 
      1.3771      2.11844 
     1.40671      2.15112 
     1.31443      1.72695 
     1.40162      1.79374 
     1.44605       2.3515 
     1.42842      2.06248 
     1.45037      2.37694 
     1.46541      1.88727 
     1.43343      1.72604 
     1.39884      2.15272 
