#      Train        Test
     6.55458      6.70611 
     6.53684      7.43923 
     6.58717      6.79168 
     6.52967      7.78851 
     6.46305       6.7693 
     6.50738      7.12622 
     6.44042       7.4795 
     6.35842      6.57258 
       6.511      7.09718 
     6.55845      7.04893 
     6.42624      7.02484 
     6.63447      7.33843 
     6.54074      7.06143 
     6.43624      7.02577 
     6.42143      7.23097 
     6.62622      6.81901 
     6.58546      7.23131 
     6.46055      7.19914 
     6.38609      6.97954 
     6.41254       7.1659 
      6.5665        7.017 
     6.42532      6.94027 
     6.59274      6.91372 
     6.51704      7.24417 
     6.30829       6.9717 
     6.28671      6.63776 
     6.39598      7.00277 
     6.36301       6.7259 
     6.35104      7.10425 
     6.45535      8.09955 
     6.38778      7.00129 
     6.50204      7.42011 
     6.65919       6.9931 
     6.35916      7.18175 
     6.43792      6.90531 
      6.3241      6.88473 
     6.29638      7.07124 
     6.33147      6.98176 
     6.40204      6.97594 
     6.43325      7.06162 
     6.45744      7.04037 
     6.37574      7.39822 
     6.33961       7.2011 
     6.36597      6.96704 
     6.32557      7.27363 
     6.48103      6.84916 
      6.3641      7.40867 
     6.42473      6.95461 
     6.26319      6.94662 
     6.32393      7.20145 
      6.4254      7.26659 
     6.35566      6.92267 
     6.31194       7.0348 
     6.27573      7.09993 
     6.17071      6.93867 
     6.39484      7.01714 
     6.33858      6.82569 
     6.38737      6.55918 
      6.2856      6.81762 
      6.2842      7.49366 
     6.34708      7.51676 
     6.23287      6.63123 
     6.12821      6.58995 
     6.13369       7.0069 
     6.16016      6.97472 
     6.27971      7.05413 
      6.1582      7.05193 
     6.26188      6.95241 
     6.24186      7.26658 
     6.20665      7.16814 
     6.25578      6.95664 
     6.32824      6.66334 
     6.23491      7.05466 
     6.30543        6.984 
     6.20522       6.8817 
     6.31926       7.3437 
     6.35488      6.91601 
     6.33551      6.51453 
     6.47854      7.04245 
     6.09639      7.17579 
     6.17941      6.97641 
     6.15192      6.94007 
     6.13316      6.75496 
     6.20469      6.89302 
      6.2059      6.89274 
     6.11266      7.37238 
     6.16532      7.07122 
     6.16406      7.24242 
     6.16802      7.31017 
     6.22791      6.74483 
     6.22741      7.02638 
     6.21788      7.01903 
     6.15373      6.71969 
     6.21795      6.88426 
     6.16471      7.05067 
     6.32177      7.08713 
     6.34713      7.55099 
     6.25964      7.01579 
     6.25877      6.98984 
     6.24647      7.31211 
     6.12335      7.07884 
     6.23548      7.07995 
     6.21052      6.96882 
     6.23476      6.64891 
      6.2092      6.90943 
     6.16554       7.1762 
     6.20684      7.23617 
      6.1285      6.58289 
     6.06074      7.12139 
     6.09854      6.74541 
     6.11403      6.65519 
     6.03502      6.57606 
     6.22965        6.866 
     6.21817      6.71441 
     6.13639      6.95378 
     6.12546      6.76821 
     6.08726      6.90729 
     6.26377       7.3999 
     6.22239       7.1723 
     6.23019      7.09584 
     6.13641      7.17323 
     6.19724       6.6134 
     6.10466      7.25153 
     6.08359      6.74641 
     6.15224      6.48667 
      6.1703      7.03791 
     6.09684       7.0634 
     6.03526      7.00155 
     6.17055      7.08213 
     6.14869      6.96271 
     6.15055      7.02223 
     6.10664      6.96601 
     6.13664      6.48933 
     6.00399      7.14623 
     6.07547      6.98121 
     6.14955      6.62715 
     6.27323      6.70606 
     6.21178      6.54351 
     6.15481      6.65296 
     6.04423      6.98388 
     5.99119      7.15537 
     6.15521      6.65295 
      6.0345       7.1962 
     6.11946       6.5665 
     6.01339      6.63264 
     6.17636      6.88329 
     6.07889      6.50674 
     6.13906      6.67503 
     5.99416      6.40223 
     6.08121       6.8173 
     6.09139      6.90717 
     6.10489      6.81236 
     6.22548       6.6295 
     6.05014      6.76816 
      6.0589      6.66177 
     6.10913      6.50022 
     6.09527      6.61823 
     6.12858      7.21605 
     6.21133      6.84104 
     5.98157      6.59357 
     6.01632      6.70659 
     5.96665      6.79437 
     5.98065      7.22326 
     6.01603       6.9142 
     6.06854      6.75374 
     6.04046      6.89817 
     6.04718      6.84602 
     6.08707      6.96575 
     5.96677      6.65431 
     6.06321      6.78105 
     5.94683      6.60579 
     6.12264      6.99689 
     5.95445      6.99004 
     5.98286      7.00927 
     6.00756      6.99674 
     6.05414      7.13002 
     5.96809      6.75034 
     6.05232      6.89983 
     6.00532      6.47205 
     6.06448      6.95397 
     6.09056      6.62533 
     5.93092      6.74778 
     5.89321      6.81083 
     5.91354      6.71647 
     6.08448       6.8577 
     6.06167      7.04176 
     5.91762      6.75807 
     6.03477       6.7027 
     5.96962      6.38889 
     5.98117      6.44656 
     5.97435      6.76939 
     5.85424      6.99444 
     5.91372      6.62018 
     5.90236      6.76995 
      5.8708      7.08477 
      5.9621      6.99385 
     5.96571      6.95674 
     5.98531      6.91158 
     5.93499      6.66677 
     5.95184      6.38751 
     5.96055      6.97726 
     5.83174      6.67254 
     5.91123      6.73417 
     5.88238      6.88027 
     5.87898      7.12548 
     5.93423      6.42567 
     5.88454      6.93767 
      5.9269       6.8842 
     5.87974      6.70893 
     5.80323      6.55609 
     5.92258      6.54365 
      5.9342       6.9806 
     5.93532      6.91613 
     5.78049      6.83783 
     5.91067      6.81294 
       5.894      6.80603 
     5.96618      6.49434 
     5.81651      6.49857 
     5.95278      6.87184 
     5.90619      6.94345 
     5.94214       6.8831 
      5.9421      7.10469 
     5.91847      6.53688 
     5.80325      6.18349 
     5.81924      6.52878 
     5.84314       6.6838 
     5.84228      6.79418 
     5.79966      6.63799 
     5.95429      6.74558 
     5.80632      6.91249 
     5.76838      6.91426 
     5.83196      6.54784 
     5.78555      6.71852 
     5.82094      6.71107 
     5.78715      7.21609 
     5.82299      6.90861 
       5.883      6.39844 
     5.79298      6.85844 
      5.8604      6.34685 
     5.75528      6.68472 
     5.84911      6.79329 
     5.85983      6.71736 
     5.90167      7.13821 
     5.84773      6.35774 
     5.77469       6.6976 
     5.78098      6.41441 
     5.78055      6.66225 
     5.93626      6.88151 
     5.68045      6.52636 
     5.83724      6.78552 
     5.89526       7.0434 
     5.82873      6.80763 
      5.8052      6.44592 
     5.96699      6.59708 
       5.853      6.98026 
      5.8237      5.98632 
     5.72725      6.42483 
     5.83417      6.56128 
     5.73384      6.64984 
     5.98269      6.91124 
     5.88774      6.68251 
     5.91701       6.6297 
     5.65371      7.11098 
     5.90141      6.68564 
     5.80719      6.69592 
     5.81841      6.58086 
     5.82224      6.76406 
     5.84255      7.03503 
       5.807      6.75099 
     5.94201      6.81829 
     5.76798      6.90268 
     5.78343      6.88598 
     5.76508      6.69302 
     5.76227      6.64205 
     5.66091       6.4038 
     5.74577      6.44817 
     5.83817       6.5892 
     5.70308      6.45909 
     5.79333      6.61359 
     5.79938      6.68253 
     5.72208      6.58128 
     5.69157      7.13872 
     5.85505      6.44757 
     5.75228       6.8644 
     5.72216      6.84977 
     5.72991      6.64105 
     5.73273      6.54355 
     5.83818      6.48817 
     5.74224      6.19964 
     5.66044      6.74274 
     5.70505       6.8319 
     5.78674      6.11679 
     5.85611      6.63026 
     5.78278      7.28928 
     5.74455      7.13518 
     5.66479      6.84478 
     5.83105      7.32523 
     5.78392      6.82174 
     5.77852      6.68597 
     5.74789      6.95795 
     5.78656      6.72599 
     5.76413       6.7031 
     5.64027      6.45835 
     5.71055      6.76518 
     5.69745      6.60239 
     5.62853      6.94181 
     5.69143      6.83382 
     5.77608      6.38793 
     5.68977       6.7173 
     5.78179      6.93194 
     5.65506      6.67427 
     5.66201      6.47742 
     5.78676      6.20186 
     5.57797      7.12087 
     5.70216      6.93294 
     5.69678      6.57926 
     5.64379        6.998 
     5.70011      7.09359 
     5.76376       6.6559 
     5.78581      7.22687 
     5.72201       6.5307 
     5.71098      6.68552 
     5.71743      6.62045 
     5.75186      6.80658 
     5.67946      6.98008 
     5.75603      6.59764 
     5.73654      6.93237 
      5.7094      6.51341 
     5.75278      6.61087 
      5.6715       6.9173 
     5.64748      6.45041 
     5.76639      6.87866 
     5.80078      6.43813 
     5.62005        6.699 
     5.65764       6.8709 
     5.66341      6.96658 
     5.72106      6.20958 
      5.7049      6.80447 
     5.59797      6.57848 
     5.72292      6.50855 
     5.75277      6.78309 
     5.61076      6.51021 
     5.76693      7.02988 
     5.82028      6.76791 
     5.67538      6.46181 
     5.69451      6.75056 
     5.61684      6.90068 
     5.80782      7.21409 
     5.67915      7.03451 
     5.72163      6.79036 
     5.67239      6.86227 
     5.70176      6.84686 
     5.78229      6.87387 
     5.69692      6.77962 
     5.75412      7.11274 
     5.67728      6.83589 
     5.74392      6.97732 
     5.65109      7.01623 
     5.63294      6.72461 
     5.79424      7.18198 
     5.65167      6.66551 
     5.68593      7.07744 
      5.5346      6.62522 
     5.68473       6.4782 
     5.73854      6.46571 
     5.70436      7.45132 
     5.65639      7.08679 
     5.64336      6.99177 
     5.65442      6.79482 
     5.72312      6.99786 
     5.61101        6.207 
      5.6444      6.44286 
     5.64321      6.73777 
     5.65367      6.77679 
     5.61885      6.57454 
     5.66922      6.97192 
     5.60145      6.92083 
     5.65376      6.55698 
     5.61841      6.40094 
     5.52854      7.05747 
      5.6344      6.86149 
     5.63828      7.02499 
     5.58708      6.99272 
     5.69555      6.82208 
     5.56696      6.77916 
     5.51874       6.7472 
      5.6174       6.7336 
     5.66733       6.6823 
     5.59692      6.69854 
      5.6464      7.04458 
     5.53534      6.31315 
     5.70141       6.3814 
      5.5805      6.58596 
     5.48709      6.45589 
     5.56392      6.79623 
     5.59153      6.72699 
     5.56987      6.65817 
     5.64216      6.60345 
     5.58461      6.50475 
     5.64142      6.41146 
     5.55758      6.54531 
     5.43145      7.51523 
     5.67376      6.83407 
     5.64396      6.79443 
     5.49576       6.6022 
     5.60272      6.14173 
     5.61657      6.66182 
     5.59825      6.95034 
     5.69249      6.80817 
      5.6196      6.42428 
     5.65508      6.11959 
     5.54941      6.46168 
     5.63478      6.67938 
     5.62325      6.79496 
     5.43337       6.6617 
     5.63534       6.5098 
     5.64874      7.51185 
     5.66994      6.67354 
     5.77994      7.23066 
     5.71831      6.86736 
     5.68157       6.5648 
     5.72277      6.72419 
     5.71047      6.77373 
     5.65059      6.96749 
     5.56735      6.56664 
     5.65557      6.46224 
     5.55316      6.73616 
     5.51863      6.90325 
      5.5026      6.92642 
     5.56986      6.94079 
     5.51138      6.89256 
     5.43558      7.30545 
     5.49652      7.38241 
     5.52001      6.79063 
     5.60434      6.45071 
      5.4877      6.40718 
     5.62722      6.42053 
     5.58962      7.08322 
     5.59407       6.3886 
     5.53449      6.47147 
     5.58686      6.78083 
     5.52432      6.83358 
     5.48196      6.72991 
     5.47311      6.62292 
     5.51108      6.29534 
     5.45144       7.2706 
     5.58248      6.44772 
     5.57564      6.82915 
     5.54933      6.71368 
     5.63001      7.37079 
      5.6214      6.78456 
     5.62715      6.97978 
     5.60283       6.5144 
     5.57284      6.29781 
     5.52592      6.69727 
     5.55645      7.00798 
      5.4495      6.76853 
     5.54618      6.92667 
     5.52745       6.6363 
     5.54236      6.87079 
     5.63084      7.14234 
     5.58254       6.6223 
     5.62556      6.61019 
     5.58053      6.52388 
     5.69898       6.8187 
     5.56974       6.8959 
     5.57735      6.40134 
     5.60139       6.8174 
     5.59105      7.02503 
     5.60258      6.70536 
     5.51349      6.51928 
     5.61077      6.47444 
     5.49297      7.39715 
     5.61753      7.07936 
     5.61575      6.74973 
     5.70698      7.16127 
     5.65718      6.47691 
     5.63631      6.31556 
     5.56192       7.5394 
     5.53363      6.42027 
      5.5649      6.46218 
     5.63138      6.46919 
     5.62487      6.96484 
     5.54658      6.30789 
     5.56584      6.81438 
      5.5795      6.86927 
     5.52331      6.67537 
     5.68857      6.97763 
     5.62285      6.58728 
     5.66283      6.67942 
     5.58559      6.81994 
     5.53983      6.86598 
     5.54292      7.02072 
     5.61053      6.51496 
     5.49939      7.28629 
     5.49663      6.71988 
     5.54329      6.54472 
     5.56067      7.08969 
     5.56816      6.49014 
     5.57223        6.207 
     5.52219      6.55158 
     5.50006      6.72886 
     5.59232      6.76428 
     5.52451      6.76143 
     5.32209      7.25937 
     5.58974      6.88775 
     5.52408      6.81003 
     5.54025      6.17598 
     5.50762      7.53768 
     5.44699      6.58768 
      5.5716      6.79148 
     5.41297      7.18577 
     5.60383      6.71335 
     5.57866      6.90731 
     5.51848      6.45477 
     5.45085      6.80222 
     5.46788      6.77177 
     5.52855      6.54538 
     5.46886      6.68443 
     5.52221      6.89091 
     5.48729      7.07098 
     5.49764      6.60051 
     5.52108      6.64627 
      5.4954      6.63435 
     5.54428      6.93438 
     5.39387      6.78574 
     5.58201      6.64198 
     5.53293      7.05148 
     5.44011      6.91942 
     5.54732      6.59674 
     5.56787      6.64849 
      5.4801      6.54078 
     5.41125       6.5684 
     5.49131      7.15764 
     5.45911      6.78792 
     5.47025      6.53817 
     5.50316      6.50874 
     5.51295      6.72571 
     5.57297      6.59255 
     5.52758      6.95874 
     5.45354      7.00472 
     5.52861      7.03995 
     5.54353      7.21703 
     5.43837      6.87597 
     5.45634      6.30232 
      5.5171      6.61323 
     5.45637      6.77533 
     5.46923       6.5431 
     5.54915      6.53241 
     5.39002      6.83254 
     5.42069      7.23215 
     5.39647      6.58882 
      5.4464      6.99075 
     5.39728       7.0172 
      5.3973      6.87658 
     5.46853      7.32493 
     5.45201      6.58791 
     5.36562      6.56924 
      5.4465      6.67982 
     5.38886      7.10814 
     5.40419       6.7667 
     5.48666      6.92392 
     5.42931      6.51937 
     5.40513       6.8774 
     5.44525      7.21822 
     5.37225      6.52085 
     5.53649      6.90123 
     5.58627      6.46628 
     5.47609      6.51604 
     5.50917      6.75149 
     5.50827      6.69728 
     5.40583      6.90261 
     5.48972      6.55163 
     5.36365      6.50014 
     5.56877      6.05898 
     5.43622      6.78457 
     5.52094      6.64624 
     5.53745      6.52471 
      5.5287      7.03321 
     5.46074       6.6353 
     5.33591      7.20449 
     5.42799      6.54397 
     5.41506      6.80314 
     5.47715      6.93757 
      5.4087      6.81855 
     5.37285      6.83295 
     5.36515      6.46371 
     5.53833      6.95684 
     5.44018        6.711 
     5.51082      6.73992 
     5.41463      6.72747 
     5.37587      6.97638 
     5.45648      6.62166 
     5.40157      6.78073 
     5.27469      6.61551 
     5.45903      7.07189 
     5.44182      7.10768 
      5.4751      6.46941 
     5.30685      6.87303 
       5.634      6.94622 
     5.44019       6.8806 
     5.43354      6.67557 
     5.51686      7.37055 
     5.47992      6.62082 
     5.45429      7.05991 
     5.44195      6.77953 
     5.37292      6.87255 
      5.4142      6.17168 
     5.50389      6.54748 
     5.30383      6.53687 
     5.36567      7.49749 
     5.28102      6.85112 
     5.39677      6.76958 
     5.45055      6.79754 
     5.35079      7.18412 
     5.29105      6.76044 
     5.44036      7.05929 
     5.46975      6.53352 
     5.41697      7.13287 
     5.44131      6.96683 
     5.34395      6.45821 
     5.43524      6.82606 
     5.41471      7.58086 
     5.32135      6.95248 
     5.49022      7.46846 
      5.4337      7.05574 
     5.42296      7.12655 
     5.29107      6.53488 
     5.34762      6.68683 
     5.47017      6.70063 
     5.32413      7.19647 
      5.4545       6.7442 
     5.37626       6.5377 
     5.42664      6.26003 
     5.41677      6.90981 
     5.36552      6.81284 
     5.35962       6.5802 
     5.39246      7.00251 
     5.40368      7.21623 
     5.45655      6.58835 
       5.347      6.83802 
     5.35566      6.80883 
     5.43212      7.18511 
     5.32202      6.52886 
     5.30112      7.09166 
     5.39115      6.62186 
      5.3734      7.08817 
     5.35464      6.73767 
     5.45452      6.92473 
     5.36594      6.82927 
     5.38277       6.7964 
     5.36235      6.56496 
     5.32434      6.45943 
     5.41781      7.07382 
     5.36317      6.42856 
     5.30375      6.84272 
      5.3564      6.66939 
     5.27299      6.88352 
     5.32175      7.35166 
     5.37665      7.06905 
     5.35148      7.10977 
     5.32198      6.44752 
     5.33501      6.86896 
     5.29411      6.71932 
     5.29999      6.29364 
     5.39347       6.1883 
     5.22465      6.84783 
     5.21653      6.70445 
     5.30257       6.9363 
     5.35087      6.79942 
     5.30301      6.74521 
     5.37289       6.6959 
     5.34594      6.35007 
     5.40597      7.25461 
     5.34254      6.79768 
     5.26503       6.6787 
     5.33687      6.68491 
     5.43079      6.36956 
      5.4291      7.25042 
     5.28088      7.06512 
     5.27319      6.61114 
     5.29787      6.41404 
     5.26845      6.93819 
     5.32212      6.38033 
     5.30511      6.29147 
     5.35323      7.03963 
     5.37908      6.63205 
     5.27903      6.66373 
     5.20234      6.77841 
     5.39442      6.58358 
     5.37909        6.755 
     5.26789      6.75671 
     5.25444      6.78355 
     5.22318      6.70326 
     5.30952      6.71446 
     5.19453      6.36283 
     5.31133      6.18923 
     5.21662      7.35166 
     5.34737      6.75343 
     5.30711      7.33926 
       5.291      7.18543 
     5.25581      6.68045 
     5.29728      6.95114 
     5.15327      6.57367 
      5.2148      6.72471 
     5.23207      6.83042 
     5.23274      6.84655 
     5.25129      6.98071 
     5.24083      7.13458 
     5.31124      6.61663 
     5.27583      6.54979 
     5.28766      6.74162 
     5.32602       6.9259 
     5.23824      6.89434 
      5.2592      7.29367 
     5.13552      6.82363 
     5.26331      6.52246 
      5.2528      6.84137 
     5.18115      6.92609 
     5.34914      6.24931 
     5.28969      6.53003 
     5.26673      7.00185 
     5.32131      6.84169 
     5.32592      7.30626 
      5.3196      6.93096 
     5.30346      6.73193 
     5.12786      6.44604 
     5.33149      6.73505 
     5.25005       6.3717 
     5.22771      7.09886 
     5.23138      6.79023 
     5.24938      6.56408 
     5.16666       6.2587 
     5.29978      6.61383 
     5.22607      6.85673 
     5.26924      7.23921 
      5.2691      6.81186 
     5.19732      6.40723 
     5.19098      7.06062 
     5.22188      6.71257 
     5.17917      6.78375 
     5.29502      6.75249 
     5.22149      6.90066 
     5.21847      6.68824 
     5.19541       6.7171 
     5.17618      6.40038 
     5.21959      7.20643 
     5.23468       6.9526 
     5.26217      7.09844 
     5.17697      6.41388 
     5.09201      6.80483 
     5.15398      6.97435 
       5.159      6.44609 
     5.32291      6.82502 
     5.35258      7.18862 
     5.09364      6.59427 
      5.2108      6.75182 
     5.11471      7.01077 
     5.17097      6.79715 
     5.22896      6.53818 
      5.1369      6.36359 
      5.0538      6.89685 
     5.07896      6.47896 
     5.27207      6.95078 
     5.22444      6.87258 
     5.18831      6.78129 
     5.21407       7.2756 
     5.32892       6.5698 
     5.22132      6.92365 
     5.25391      6.56908 
     5.26165      6.98674 
     5.20285      6.73511 
     5.19251      6.80723 
     5.27858      6.59949 
     5.16618       6.5256 
     5.14638      6.27961 
      5.3063      6.37704 
     5.18292      6.59442 
     5.29939      6.68505 
     5.30821      6.68342 
     5.33155      7.25449 
     5.38887      6.99602 
     5.28661      6.71524 
     5.27311      7.13592 
     5.37917      6.45528 
     5.12516      7.12704 
      5.0955      7.34398 
      5.1822      7.05267 
     5.20536      6.96302 
     5.08251      7.37678 
     5.11878      7.02516 
     5.12772      6.94411 
     5.15733      6.46795 
     5.14748      6.49003 
     5.13236      7.01563 
     5.27694      6.52083 
     5.23594      6.86174 
     5.20161      6.74836 
     5.19205      7.25598 
      5.1849      6.95613 
     5.11396      6.61903 
     5.13547      6.89244 
     5.28292      6.67377 
     5.20269      6.59452 
     5.10273      6.62663 
     5.14273      7.10144 
     5.16072      6.52796 
     5.01929      6.33494 
     5.25973      7.25487 
     5.29312      6.96336 
     5.31266      6.58708 
     5.05593      7.04817 
     5.14774      6.64418 
     5.15568      6.60416 
     5.14705      6.97494 
     5.18611      7.21018 
      5.0895      7.11774 
     5.19867      6.93214 
     5.17586      6.14895 
     5.20047      6.99843 
     5.21853      6.65696 
     5.21944       6.4217 
     5.20633      7.00473 
     5.25088      6.51683 
     5.02251      6.44689 
      5.0834      6.97143 
     5.21048      7.25882 
     5.11516      6.65733 
     5.07091      6.62408 
     5.21172      6.55935 
     5.14406      6.66468 
      5.1455      6.73273 
     5.19153      6.51468 
     5.27464      6.43567 
     5.17869      6.86315 
     5.15637      7.12018 
     5.31721      6.58898 
     5.16962      5.91996 
     5.24688      7.02106 
     5.05841      7.26766 
     5.27822      7.17194 
     5.15249      6.46033 
     5.20429      6.26652 
     5.09813      7.31005 
     5.21378      6.61484 
     5.14578      6.96467 
     5.20315      6.61308 
      5.1493      6.74205 
      5.1655      6.75469 
     5.13944      6.95416 
     5.11212      7.51125 
       5.244       7.3817 
     5.23436      7.16113 
     5.11531      6.78301 
      5.3103      6.64509 
     5.12089      6.73158 
     5.11433      7.03079 
     5.18158      7.07212 
     5.11573       6.9126 
       5.265      6.61969 
     5.16454      6.88474 
     5.20369       6.2654 
     5.11602      6.72681 
     5.17226      6.89746 
     5.12311      6.81545 
     5.09335      6.89735 
     5.14732      6.79189 
     5.01524      7.01386 
     5.10156      6.35309 
     4.99431      7.30992 
     5.14848      6.52115 
     5.20849      6.74091 
     5.19086      6.95213 
     5.17813      6.80223 
     5.06087      7.27032 
     5.22725      6.55537 
     5.27443      6.67677 
     5.10022       6.4471 
     5.20789      6.85402 
     5.15149      6.74984 
     5.14873      6.71942 
     5.13848      6.53859 
     5.17323       7.3046 
     5.05661      6.47053 
     5.08335      6.41084 
     5.18477      6.31535 
     5.16625      6.70345 
     5.26525      6.52177 
     5.13279      7.26186 
     5.03283      6.97568 
      5.1877      6.37228 
      5.0879      7.06489 
     5.11525      6.63553 
     5.10448      6.98787 
     5.19521      6.52364 
     5.22929      7.21349 
     5.02974      6.92611 
     5.20934      6.92113 
     5.12175      7.20085 
     5.17104      6.57545 
     5.16641      6.60115 
     5.13201      7.11334 
     5.02979      7.79772 
     5.17276      6.79162 
     5.11413       6.5968 
     5.20812      7.75108 
     5.01736      7.13357 
     5.03446      6.90595 
