#      Train        Test
     5.84114      5.65578 
     5.74971      5.79412 
     5.69292      5.79999 
     5.68268      5.97822 
     5.73776      5.81857 
     5.78605      5.82736 
     5.78614       5.8396 
     5.65496      5.71329 
     5.81301       5.8474 
     5.59429      5.91233 
     5.74545      6.14669 
     5.70776      5.67611 
     5.75076      5.75202 
     5.89885       5.8741 
     5.78793      6.14446 
     5.81646      5.86429 
     5.75725      5.90462 
     5.83435      5.90083 
     5.75942      5.60018 
     5.87531      5.85147 
     5.82681      5.66566 
     5.80828       5.6369 
     5.79441      5.58057 
     5.68918      6.05999 
     5.77186        5.705 
     5.78777      5.90795 
     5.69022      5.81893 
     5.84387      5.58333 
     5.76237      5.67485 
     5.86022      5.96041 
      5.6974      5.83725 
     5.87626      5.93828 
     5.73293      5.64083 
     5.79409      5.71453 
     5.67693      5.70198 
      5.7879      5.70094 
     5.78032      5.74233 
     5.64234      5.61739 
     5.70026       5.6789 
     5.63224      5.70187 
     5.72694      5.58128 
     5.66807      5.57678 
     5.73638      5.74377 
     5.64063      5.66562 
      5.6572      5.65597 
     5.65156      5.55912 
     5.80161      5.89683 
     5.71812      5.66082 
     5.66479      6.07468 
     5.66206      5.69474 
      5.8603       5.9987 
     5.63614      5.92627 
     5.73919      5.94636 
     5.63481      5.63681 
     5.61109      5.56873 
     5.68702      5.80887 
     5.57073      5.72976 
      5.6392      5.79276 
     5.70566      5.81871 
      5.6212       5.6321 
     5.63993      5.72129 
     5.67468      5.77522 
     5.66589      5.61844 
     5.65835      5.53845 
     5.70305       5.7672 
     5.77102      5.89796 
     5.65061       5.6697 
     5.63933      5.66253 
     5.66478      5.79471 
      5.7024      5.83264 
     5.63642      5.51368 
     5.52956      5.66019 
     5.62718      5.51386 
     5.69298      5.66971 
     5.57077      5.75373 
     5.64322      5.66221 
     5.58052      5.57171 
      5.5856      5.68626 
     5.62955      5.71492 
     5.67083      5.96791 
     5.62028      5.73298 
     5.60807       5.4635 
     5.66106      5.65135 
     5.65916      5.82212 
     5.75239      5.72237 
       5.608      5.50767 
     5.62248      5.63738 
     5.53006      5.83863 
     5.56057      5.69668 
     5.65764      5.67558 
     5.59139      5.79961 
     5.62863       5.5817 
     5.57722      5.81014 
     5.54536      5.77021 
     5.69114      5.80488 
     5.72552      5.89906 
     5.58818      5.70947 
      5.6696      5.70287 
     5.67355      5.98446 
     5.59526      5.66334 
     5.50726      5.59878 
     5.60973      5.73305 
     5.71065      5.76546 
     5.63175        5.677 
     5.53269      5.92165 
     5.71088      5.88529 
     5.54659      5.71884 
     5.61221      5.67152 
     5.64708      6.39769 
     5.54922      5.65757 
     5.75054      5.68645 
     5.66762      6.06907 
     5.70452      5.86532 
     5.71191       5.7275 
     5.80272      5.94418 
      5.7334      5.76131 
     5.74517      5.72851 
     5.75494       5.5704 
     5.67282      5.67336 
     5.60121      5.56502 
      5.5685      5.72252 
     5.69227      5.79568 
     5.71227      5.64194 
     5.64315      5.74626 
     5.75261      5.57066 
     5.63088      5.68761 
     5.66825       5.8491 
     5.66965      5.55088 
      5.6243      5.48706 
       5.569      5.69558 
     5.46149      5.76692 
     5.55834       5.7262 
     5.52332      5.52966 
     5.57352      5.57536 
     5.50265      5.61753 
     5.63008      5.55974 
     5.63288      5.57239 
      5.5476      5.49872 
     5.76443      5.74698 
     5.70995      5.57304 
     5.55005      5.73066 
     5.60955       5.7964 
     5.47461      5.83122 
     5.53672      5.62981 
     5.62165      5.63778 
     5.54755      5.53958 
     5.46603      5.83618 
      5.5046      5.69269 
     5.60201      5.55381 
      5.5972      5.75135 
     5.70295      5.72735 
      5.5845      5.54442 
     5.50935      5.62135 
     5.50838      5.64381 
     5.60784      5.61844 
     5.57642      5.81658 
     5.61508      5.57981 
     5.46848      5.69639 
     5.40804      5.63122 
      5.5383      5.56179 
     5.61731      5.46722 
     5.50336      5.66802 
      5.5838      5.78722 
     5.43993      5.81674 
     5.60236      5.59191 
     5.50461      5.45673 
     5.51134      5.61759 
     5.36281      5.61147 
     5.52394      5.85776 
     5.47813      5.52842 
     5.53378      5.57231 
     5.50371      5.65174 
     5.46896      5.53335 
      5.4591      5.80068 
     5.53866      5.59892 
     5.44567      5.77525 
     5.47276      5.58089 
     5.44573      5.64005 
     5.48691      5.61124 
     5.55003      5.69178 
     5.54015      5.63603 
     5.48776      5.67312 
     5.53882      5.96484 
     5.55651      5.57026 
     5.52829      5.63243 
     5.42003      5.58675 
     5.48219      5.61352 
     5.48746      5.69709 
     5.49566      5.63065 
     5.50552      5.60185 
     5.50996      5.62866 
     5.53084      5.76379 
     5.48605      5.54522 
     5.64495       5.7609 
     5.48721       5.7271 
     5.51061      5.74947 
      5.5699      5.58813 
     5.46753      6.06391 
      5.5614      5.62967 
     5.46678      5.82692 
     5.48944      5.61661 
     5.48462      5.55111 
     5.47832      5.70324 
       5.459      5.76882 
     5.37696      5.71027 
     5.49067      5.75342 
     5.46647      5.64657 
     5.45296      5.68817 
     5.41138      5.52516 
     5.54242      5.52703 
     5.47447      5.68785 
     5.43536       5.6293 
     5.47862      5.80514 
     5.49522       5.7891 
     5.48843      5.87574 
     5.54809      5.69463 
      5.4919      5.51711 
     5.44629      5.68086 
       5.463      5.72734 
     5.52215      5.55046 
     5.44688       5.9298 
     5.46625      5.70583 
     5.43108      5.73087 
     5.53068      5.62029 
     5.60103      5.52084 
     5.36432      5.53719 
      5.4566      5.69746 
     5.44531      5.51548 
     5.37572      5.66272 
     5.46748      5.59306 
     5.40566      5.53565 
     5.38933      5.56593 
     5.50818      5.65325 
     5.49203      5.62562 
     5.48008      5.95088 
     5.60013      5.67296 
     5.55191      5.75997 
     5.42155      5.86675 
     5.53294      5.78107 
     5.54628      5.71953 
     5.50967      5.93715 
     5.43818      5.68569 
     5.38245       5.5742 
     5.47882        5.574 
      5.5582      5.46975 
     5.46983      5.55325 
     5.57313       5.5991 
     5.52305      5.80728 
     5.46871      6.15144 
     5.49582      5.76086 
     5.48376      5.79878 
     5.45611      5.53153 
     5.56389      5.46318 
     5.51572      5.66691 
     5.46455      5.66549 
     5.51569      5.71403 
     5.56648      5.55926 
     5.48221      5.51666 
     5.46835      5.66604 
     5.42634      5.62104 
     5.48543      5.54823 
     5.40245      5.58422 
      5.5112       5.7503 
     5.55106      5.61209 
       5.528      5.65653 
     5.37675      5.54533 
     5.60886       5.7562 
     5.48792       5.6057 
     5.47289       5.6272 
     5.46406      5.63003 
     5.48849       5.8937 
     5.39457      5.90364 
     5.40052      5.65823 
     5.34424      5.67353 
     5.45052      5.87302 
     5.46978      5.64939 
     5.45828      5.83713 
     5.48457      5.67135 
      5.5698      5.82264 
     5.55301      6.06056 
     5.39997      5.72082 
     5.57582      5.55118 
     5.59767      5.55049 
     5.53335      5.76336 
     5.56856      5.82907 
     5.52269      6.02699 
     5.39422      5.60188 
     5.53666      5.63035 
     5.50608      5.91971 
     5.44505       6.1948 
     5.42044      5.57149 
      5.3343      5.90773 
     5.45052      5.80153 
     5.46391      5.66027 
     5.55017      5.52635 
     5.41449      5.68159 
     5.48718      5.51733 
     5.34453      5.62338 
     5.38246      5.53606 
     5.49881      5.70753 
     5.43115      5.71403 
